"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","CPNCU","Current prices in NCU","2014","2014","SEK","Swedish Krona","0","Units",,,382405.542659128,,
"SWE","Sweden","CPNCU","Current prices in NCU","2015","2015","SEK","Swedish Krona","0","Units",,,392045.975783782,,
"SWE","Sweden","CPNCU","Current prices in NCU","2016","2016","SEK","Swedish Krona","0","Units",,,401665.670148077,,
"SWE","Sweden","CPNCU","Current prices in NCU","2017","2017","SEK","Swedish Krona","0","Units",,,411085.349322076,,
"SWE","Sweden","CPNCU","Current prices in NCU","2018","2018","SEK","Swedish Krona","0","Units",,,423190.689342206,,
"SWE","Sweden","CPNCU","Current prices in NCU","2019","2019","SEK","Swedish Krona","0","Units",,,436522.456645111,,
"SWE","Sweden","CPNCU","Current prices in NCU","2020","2020","SEK","Swedish Krona","0","Units",,,445987.032159891,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2010","2010","CHF","Swiss Franc","0","Units",,,86230.6202974945,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2011","2011","CHF","Swiss Franc","0","Units",,,86412.5224361177,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2012","2012","CHF","Swiss Franc","0","Units",,,86863.8353120984,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2013","2013","CHF","Swiss Franc","0","Units",,,87644.4210495481,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2014","2014","CHF","Swiss Franc","0","Units",,,87588.1508298922,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2015","2015","CHF","Swiss Franc","0","Units",,,86874.9061386748,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2016","2016","CHF","Swiss Franc","0","Units",,,86070.5957418462,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2017","2017","CHF","Swiss Franc","0","Units",,,86354.6802440788,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2018","2018","CHF","Swiss Franc","0","Units",,,87182.0120235283,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2019","2019","CHF","Swiss Franc","0","Units",,,88692.3490787582,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2020","2020","CHF","Swiss Franc","0","Units",,,86867.3149409642,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2010","2010","GBP","Pound Sterling","0","Units",,,30673.4842539262,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2011","2011","GBP","Pound Sterling","0","Units",,,31254.2462875574,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2012","2012","GBP","Pound Sterling","0","Units",,,31440.503062249,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2013","2013","GBP","Pound Sterling","0","Units",,,32468.0425447307,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2014","2014","GBP","Pound Sterling","0","Units",,,32930.1367948025,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2015","2015","GBP","Pound Sterling","0","Units",,,33344.9195479675,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2016","2016","GBP","Pound Sterling","0","Units",,,34223.0552195077,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2017","2017","GBP","Pound Sterling","0","Units",,,34905.0927141764,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2018","2018","GBP","Pound Sterling","0","Units",,,35795.4929161168,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2019","2019","GBP","Pound Sterling","0","Units",,,36832.5777364677,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2020","2020","GBP","Pound Sterling","0","Units",,,37175.5568494896,,
"USA","United States","CPNCU","Current prices in NCU","2010","2010","USD","US Dollar","0","Units",,,52428.6121792848,,
"USA","United States","CPNCU","Current prices in NCU","2011","2011","USD","US Dollar","0","Units",,,53827.0390714325,,
"USA","United States","CPNCU","Current prices in NCU","2012","2012","USD","US Dollar","0","Units",,,55298.7564347835,,
"USA","United States","CPNCU","Current prices in NCU","2013","2013","USD","US Dollar","0","Units",,,55782.2261268243,,
"USA","United States","CPNCU","Current prices in NCU","2014","2014","USD","US Dollar","0","Units",,,57450.0506990298,,
"USA","United States","CPNCU","Current prices in NCU","2015","2015","USD","US Dollar","0","Units",,,59029.0848542524,,
"USA","United States","CPNCU","Current prices in NCU","2016","2016","USD","US Dollar","0","Units",,,59728.6987908703,,
"USA","United States","CPNCU","Current prices in NCU","2017","2017","USD","US Dollar","0","Units",,,61438.9565579748,,
"USA","United States","CPNCU","Current prices in NCU","2018","2018","USD","US Dollar","0","Units",,,63436.5891576661,,
"USA","United States","CPNCU","Current prices in NCU","2019","2019","USD","US Dollar","0","Units",,,65496.9338881876,,
"USA","United States","CPNCU","Current prices in NCU","2020","2020","USD","US Dollar","0","Units",,,70089.6482554104,,
"ISR","Israel","CPNCU","Current prices in NCU","2010","2010","ILS","New Israeli Sheqel","0","Units",,,127974.649965556,,
"ISR","Israel","CPNCU","Current prices in NCU","2011","2011","ILS","New Israeli Sheqel","0","Units",,,132850.950804109,,
"ISR","Israel","CPNCU","Current prices in NCU","2012","2012","ILS","New Israeli Sheqel","0","Units",,,137426.140204188,,
"ISR","Israel","CPNCU","Current prices in NCU","2013","2013","ILS","New Israeli Sheqel","0","Units",,,140261.628907511,,
"ISR","Israel","CPNCU","Current prices in NCU","2014","2014","ILS","New Israeli Sheqel","0","Units",,,141581.884202932,,
"ISR","Israel","CPNCU","Current prices in NCU","2015","2015","ILS","New Israeli Sheqel","0","Units",,,145362.376129564,,
"ISR","Israel","CPNCU","Current prices in NCU","2016","2016","ILS","New Israeli Sheqel","0","Units",,,150093.264450024,,
"ISR","Israel","CPNCU","Current prices in NCU","2017","2017","ILS","New Israeli Sheqel","0","Units",,,155117.315453415,,
"ISR","Israel","CPNCU","Current prices in NCU","2018","2018","ILS","New Israeli Sheqel","0","Units",,,161452.649005086,,
"ISR","Israel","CPNCU","Current prices in NCU","2019","2019","ILS","New Israeli Sheqel","0","Units",,,166081.786429013,,
"ISR","Israel","CPNCU","Current prices in NCU","2020","2020","ILS","New Israeli Sheqel","0","Units",,,165969.334261207,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,21515.7565549747,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,21830.9824841236,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,21546.835582675,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,21648.4856792358,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,21984.5245237177,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,22311.9074052269,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,23091.5092377859,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,23878.7552937495,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,24777.8750781525,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,25848.0619906299,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,26600.7469035633,,
"EST","Estonia","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,10738.8871751752,,
"EST","Estonia","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,11019.1177036543,,
"EST","Estonia","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,11619.1633677691,,
"EST","Estonia","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,12272.4938980112,,
"EST","Estonia","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,13034.6685639247,,
"EST","Estonia","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,13574.5667256569,,
"EST","Estonia","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,14455.8204923608,,
"EST","Estonia","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,15419.4125330351,,
"EST","Estonia","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,16847.9060461374,,
"EST","Estonia","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,18329.177281525,,
"EST","Estonia","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,19290.2177403259,,
"AUS","Australia","CNPNCU","2021 constant prices and NCU","2010","2010","AUD","Australian Dollar","0","Units","2021","2021",82715.0810613203,,
"AUS","Australia","CNPNCU","2021 constant prices and NCU","2011","2011","AUD","Australian Dollar","0","Units","2021","2021",85380.7029848693,,
"AUS","Australia","CNPNCU","2021 constant prices and NCU","2012","2012","AUD","Australian Dollar","0","Units","2021","2021",85933.6036200018,,
"AUS","Australia","CNPNCU","2021 constant prices and NCU","2013","2013","AUD","Australian Dollar","0","Units","2021","2021",85619.2032981,,
"AUS","Australia","CNPNCU","2021 constant prices and NCU","2014","2014","AUD","Australian Dollar","0","Units","2021","2021",86350.6988503478,,
"AUS","Australia","CNPNCU","2021 constant prices and NCU","2015","2015","AUD","Australian Dollar","0","Units","2021","2021",85777.6713631082,,
"AUS","Australia","CNPNCU","2021 constant prices and NCU","2016","2016","AUD","Australian Dollar","0","Units","2021","2021",85957.1927581551,,
"AUS","Australia","CNPNCU","2021 constant prices and NCU","2017","2017","AUD","Australian Dollar","0","Units","2021","2021",85544.9781355452,,
"AUS","Australia","CNPNCU","2021 constant prices and NCU","2018","2018","AUD","Australian Dollar","0","Units","2021","2021",85764.2352695113,,
"AUS","Australia","CNPNCU","2021 constant prices and NCU","2019","2019","AUD","Australian Dollar","0","Units","2021","2021",86682.4716595907,,
"AUS","Australia","CNPNCU","2021 constant prices and NCU","2020","2020","AUD","Australian Dollar","0","Units","2021","2021",88700.6313163898,,
"AUT","Austria","CNPNCU","2021 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2021","2021",45153.6953449549,,
"AUT","Austria","CNPNCU","2021 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2021","2021",44661.5182110724,,
"AUT","Austria","CNPNCU","2021 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2021","2021",44915.1584416289,,
"AUT","Austria","CNPNCU","2021 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2021","2021",44935.9413635327,,
"AUT","Austria","CNPNCU","2021 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2021","2021",45101.5685061242,,
"AUT","Austria","CNPNCU","2021 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2021","2021",45430.3930330266,,
"AUT","Austria","CNPNCU","2021 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2021","2021",45860.5587326566,,
"AUT","Austria","CNPNCU","2021 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2021","2021",45850.8246488221,,
"AUT","Austria","CNPNCU","2021 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2021","2021",46001.5109608531,,
"AUT","Austria","CNPNCU","2021 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2021","2021",46360.7508559335,,
"AUT","Austria","CNPNCU","2021 constant prices and NCU","2020","2020","EUR","Euro","0","Units","2021","2021",46433.3645630543,,
"BEL","Belgium","CNPNCU","2021 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2021","2021",46477.7710199525,,
"BEL","Belgium","CNPNCU","2021 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2021","2021",46953.9296330603,,
"BEL","Belgium","CNPNCU","2021 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2021","2021",47333.510875638,,
"BEL","Belgium","CNPNCU","2021 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2021","2021",47802.3313012099,,
"BEL","Belgium","CNPNCU","2021 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2021","2021",48068.2471395598,,
"BEL","Belgium","CNPNCU","2021 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2021","2021",47742.3075892345,,
"BEL","Belgium","CNPNCU","2021 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2021","2021",47844.8889186888,,
"BEL","Belgium","CNPNCU","2021 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2021","2021",47510.471963239,,
"BEL","Belgium","CNPNCU","2021 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2021","2021",47767.3313873786,,
"BEL","Belgium","CNPNCU","2021 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2021","2021",48236.0787783295,,
"BEL","Belgium","CNPNCU","2021 constant prices and NCU","2020","2020","EUR","Euro","0","Units","2021","2021",46948.8949268888,,
"CAN","Canada","CNPNCU","2021 constant prices and NCU","2010","2010","CAD","Canadian Dollar","0","Units","2021","2021",66990.2545450647,,
"CAN","Canada","CNPNCU","2021 constant prices and NCU","2011","2011","CAD","Canadian Dollar","0","Units","2021","2021",67643.6270919337,,
"CAN","Canada","CNPNCU","2021 constant prices and NCU","2012","2012","CAD","Canadian Dollar","0","Units","2021","2021",68684.6380144897,,
"CAN","Canada","CNPNCU","2021 constant prices and NCU","2013","2013","CAD","Canadian Dollar","0","Units","2021","2021",69534.2009353583,,
"CAN","Canada","CNPNCU","2021 constant prices and NCU","2014","2014","CAD","Canadian Dollar","0","Units","2021","2021",70382.0061880384,,
"CAN","Canada","CNPNCU","2021 constant prices and NCU","2015","2015","CAD","Canadian Dollar","0","Units","2021","2021",70931.9896084521,,
"CAN","Canada","CNPNCU","2021 constant prices and NCU","2016","2016","CAD","Canadian Dollar","0","Units","2021","2021",69662.2859107951,,
"CAN","Canada","CNPNCU","2021 constant prices and NCU","2017","2017","CAD","Canadian Dollar","0","Units","2021","2021",70660.7800676852,,
"CAN","Canada","CNPNCU","2021 constant prices and NCU","2018","2018","CAD","Canadian Dollar","0","Units","2021","2021",71947.7138912329,,
"CAN","Canada","CNPNCU","2021 constant prices and NCU","2019","2019","CAD","Canadian Dollar","0","Units","2021","2021",72320.6757044665,,
"CAN","Canada","CNPNCU","2021 constant prices and NCU","2020","2020","CAD","Canadian Dollar","0","Units","2021","2021",74400.1516011566,,
"CZE","Czech Republic","CNPNCU","2021 constant prices and NCU","2010","2010","CZK","Czech Koruna","0","Units","2021","2021",366345.297756265,,
"CZE","Czech Republic","CNPNCU","2021 constant prices and NCU","2011","2011","CZK","Czech Koruna","0","Units","2021","2021",369330.450494622,,
"CZE","Czech Republic","CNPNCU","2021 constant prices and NCU","2012","2012","CZK","Czech Koruna","0","Units","2021","2021",370006.747907173,,
"CZE","Czech Republic","CNPNCU","2021 constant prices and NCU","2013","2013","CZK","Czech Koruna","0","Units","2021","2021",367699.932447041,,
"CZE","Czech Republic","CNPNCU","2021 constant prices and NCU","2014","2014","CZK","Czech Koruna","0","Units","2021","2021",375454.492921272,,
"CZE","Czech Republic","CNPNCU","2021 constant prices and NCU","2015","2015","CZK","Czech Koruna","0","Units","2021","2021",386495.564891067,,
"CZE","Czech Republic","CNPNCU","2021 constant prices and NCU","2016","2016","CZK","Czech Koruna","0","Units","2021","2021",400144.879549993,,
"CZE","Czech Republic","CNPNCU","2021 constant prices and NCU","2017","2017","CZK","Czech Koruna","0","Units","2021","2021",420596.595218385,,
"CZE","Czech Republic","CNPNCU","2021 constant prices and NCU","2018","2018","CZK","Czech Koruna","0","Units","2021","2021",442873.786790825,,
"CZE","Czech Republic","CNPNCU","2021 constant prices and NCU","2019","2019","CZK","Czech Koruna","0","Units","2021","2021",461269.857329876,,
"CZE","Czech Republic","CNPNCU","2021 constant prices and NCU","2020","2020","CZK","Czech Koruna","0","Units","2021","2021",456481.04762384,,
"DNK","Denmark","CNPNCU","2021 constant prices and NCU","2010","2010","DKK","Danish Krone","0","Units","2021","2021",428094.412472932,,
"DNK","Denmark","CNPNCU","2021 constant prices and NCU","2011","2011","DKK","Danish Krone","0","Units","2021","2021",425839.972986216,,
"DNK","Denmark","CNPNCU","2021 constant prices and NCU","2012","2012","DKK","Danish Krone","0","Units","2021","2021",425204.228945806,,
"DNK","Denmark","CNPNCU","2021 constant prices and NCU","2013","2013","DKK","Danish Krone","0","Units","2021","2021",428174.12522501,,
"DNK","Denmark","CNPNCU","2021 constant prices and NCU","2014","2014","DKK","Danish Krone","0","Units","2021","2021",436344.947583277,,
"DNK","Denmark","CNPNCU","2021 constant prices and NCU","2015","2015","DKK","Danish Krone","0","Units","2021","2021",444034.481786425,,
"DNK","Denmark","CNPNCU","2021 constant prices and NCU","2016","2016","DKK","Danish Krone","0","Units","2021","2021",443950.844846422,,
"DNK","Denmark","CNPNCU","2021 constant prices and NCU","2017","2017","DKK","Danish Krone","0","Units","2021","2021",446519.02205057,,
"DNK","Denmark","CNPNCU","2021 constant prices and NCU","2018","2018","DKK","Danish Krone","0","Units","2021","2021",450370.697453821,,
"DNK","Denmark","CNPNCU","2021 constant prices and NCU","2019","2019","DKK","Danish Krone","0","Units","2021","2021",454399.573393074,,
"DNK","Denmark","CNPNCU","2021 constant prices and NCU","2020","2020","DKK","Danish Krone","0","Units","2021","2021",459823.385558436,,
"FIN","Finland","CNPNCU","2021 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2021","2021",42737.3015805438,,
"FIN","Finland","CNPNCU","2021 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2021","2021",42749.4278161326,,
"FIN","Finland","CNPNCU","2021 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2021","2021",42783.5411527546,,
"FIN","Finland","CNPNCU","2021 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2021","2021",42355.8248638183,,
"FIN","Finland","CNPNCU","2021 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2021","2021",42341.8611353826,,
"FIN","Finland","CNPNCU","2021 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2021","2021",42673.4942702777,,
"FIN","Finland","CNPNCU","2021 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2021","2021",43048.2817266881,,
"FIN","Finland","CNPNCU","2021 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2021","2021",42801.1222261015,,
"FIN","Finland","CNPNCU","2021 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2021","2021",43116.8762099628,,
"FIN","Finland","CNPNCU","2021 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2021","2021",43561.0903053846,,
"FIN","Finland","CNPNCU","2021 constant prices and NCU","2020","2020","EUR","Euro","0","Units","2021","2021",43694.5636629536,,
"FRA","France","CNPNCU","2021 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2021","2021",37734.1278861289,,
"FRA","France","CNPNCU","2021 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2021","2021",37666.3687551134,,
"FRA","France","CNPNCU","2021 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2021","2021",37910.274371359,,
"FRA","France","CNPNCU","2021 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2021","2021",38229.6221748003,,
"FRA","France","CNPNCU","2021 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2021","2021",38492.6319266488,,
"FRA","France","CNPNCU","2021 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2021","2021",38859.8734108934,,
"FRA","France","CNPNCU","2021 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2021","2021",39309.3217866094,,
"FRA","France","CNPNCU","2021 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2021","2021",39854.8172567174,,
"FRA","France","CNPNCU","2021 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2021","2021",39803.9372296489,,
"FRA","France","CNPNCU","2021 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2021","2021",40187.9162135432,,
"FRA","France","CNPNCU","2021 constant prices and NCU","2020","2020","EUR","Euro","0","Units","2021","2021",38536.7848742525,,
"DEU","Germany","CNPNCU","2021 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2021","2021",38296.3635356264,,
"DEU","Germany","CNPNCU","2021 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2021","2021",39069.1078496739,,
"DEU","Germany","CNPNCU","2021 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2021","2021",39590.0567096473,,
"DEU","Germany","CNPNCU","2021 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2021","2021",39962.8909096155,,
"DEU","Germany","CNPNCU","2021 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2021","2021",40632.9928011569,,
"DEU","Germany","CNPNCU","2021 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2021","2021",41567.3373872257,,
"DEU","Germany","CNPNCU","2021 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2021","2021",42203.9607642233,,
"DEU","Germany","CNPNCU","2021 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2021","2021",42648.6303573821,,
"DEU","Germany","CNPNCU","2021 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2021","2021",43256.1773079822,,
"DEU","Germany","CNPNCU","2021 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2021","2021",43950.2393065074,,
"DEU","Germany","CNPNCU","2021 constant prices and NCU","2020","2020","EUR","Euro","0","Units","2021","2021",43629.1941848827,,
"GRC","Greece","CNPNCU","2021 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2021","2021",20619.0368228534,,
"GRC","Greece","CNPNCU","2021 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2021","2021",19310.9831581443,,
"GRC","Greece","CNPNCU","2021 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2021","2021",18187.2254302254,,
"GRC","Greece","CNPNCU","2021 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2021","2021",16998.6886875662,,
"GRC","Greece","CNPNCU","2021 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2021","2021",16928.7104730152,,
"GRC","Greece","CNPNCU","2021 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2021","2021",17095.0172153935,,
"GRC","Greece","CNPNCU","2021 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2021","2021",16702.7723287707,,
"GRC","Greece","CNPNCU","2021 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2021","2021",16809.5127120665,,
"GRC","Greece","CNPNCU","2021 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2021","2021",16033.5375137059,,
"GRC","Greece","CNPNCU","2021 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2021","2021",16178.1810487343,,
"GRC","Greece","CNPNCU","2021 constant prices and NCU","2020","2020","EUR","Euro","0","Units","2021","2021",16234.9282447018,,
"HUN","Hungary","CNPNCU","2021 constant prices and NCU","2010","2010","HUF","Forint","0","Units","2021","2021",3819769.74441913,,
"HUN","Hungary","CNPNCU","2021 constant prices and NCU","2011","2011","HUF","Forint","0","Units","2021","2021",3869107.49034224,,
"HUN","Hungary","CNPNCU","2021 constant prices and NCU","2012","2012","HUF","Forint","0","Units","2021","2021",3740278.44996683,,
"HUN","Hungary","CNPNCU","2021 constant prices and NCU","2013","2013","HUF","Forint","0","Units","2021","2021",3701541.39556253,,
"HUN","Hungary","CNPNCU","2021 constant prices and NCU","2014","2014","HUF","Forint","0","Units","2021","2021",3652893.78875498,,
"HUN","Hungary","CNPNCU","2021 constant prices and NCU","2015","2015","HUF","Forint","0","Units","2021","2021",3681205.92147382,,
"HUN","Hungary","CNPNCU","2021 constant prices and NCU","2016","2016","HUF","Forint","0","Units","2021","2021",3714605.08334323,,
"HUN","Hungary","CNPNCU","2021 constant prices and NCU","2017","2017","HUF","Forint","0","Units","2021","2021",3983289.56509099,,
"HUN","Hungary","CNPNCU","2021 constant prices and NCU","2018","2018","HUF","Forint","0","Units","2021","2021",4178372.5686111,,
"HUN","Hungary","CNPNCU","2021 constant prices and NCU","2019","2019","HUF","Forint","0","Units","2021","2021",4316750.31339457,,
"HUN","Hungary","CNPNCU","2021 constant prices and NCU","2020","2020","HUF","Forint","0","Units","2021","2021",4390038.41119165,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2021","2021",50971.5874982594,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2021","2021",50372.1751982015,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2021","2021",50011.6365455552,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2021","2021",48862.4283629607,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2021","2021",48574.1209810337,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2021","2021",48518.2679367849,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2021","2021",49176.2547450384,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2021","2021",49802.3684738055,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2021","2021",50165.1142999793,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2021","2021",51071.1417648067,,
"IRL","Ireland","CNPNCU","2021 constant prices and NCU","2020","2020","EUR","Euro","0","Units","2021","2021",51378.3243304914,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2021","2021",31079.7972388271,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2021","2021",30578.8356828454,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2021","2021",29612.453011311,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2021","2021",29706.5003771041,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2021","2021",29820.1092956071,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2021","2021",30082.7473937674,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2021","2021",30322.2807386749,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2021","2021",30122.3516575722,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2021","2021",30166.1979596684,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2021","2021",30319.4794330813,,
"ITA","Italy","CNPNCU","2021 constant prices and NCU","2020","2020","EUR","Euro","0","Units","2021","2021",28558.6180490395,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2010","2010","JPY","Yen","0","Units","2021","2021",4299468.75784776,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2011","2011","JPY","Yen","0","Units","2021","2021",4368436.85740809,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2012","2012","JPY","Yen","0","Units","2021","2021",4295734.23824443,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2013","2013","JPY","Yen","0","Units","2021","2021",4299116.43600556,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2014","2014","JPY","Yen","0","Units","2021","2021",4221696.20556842,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2015","2015","JPY","Yen","0","Units","2021","2021",4201159.195637,,
"JPN","Japan","CNPNCU","2021 constant prices and NCU","2016","2016","JPY","Yen","0","Units","2021","2021",4258629.58521289,,
